title,price,header,kw,sid,linkwithprice,productid,categoryId,desc
Viessmann Vitola 200 (18 kW),1210.25, Viessmann Vitola 200 (18 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 49 Liter / Durchmesser des Abgasanschlusses: 130 mm / ...",9701,/preisvergleich/Relocate/451184957.html?categoryId=18406&pos=1&price=1210.25&productid=1064514&sid=9701&type=offer,1064514,18406, 
Viessmann Vitola 200 (18 kW),1323.0, Viessmann Vitola 200 (18 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 49 Liter / Durchmesser des Abgasanschlusses: 130 mm / ...",9701,/preisvergleich/Relocate/536806651.html?categoryId=18406&pos=2&price=1323.0&productid=1064514&sid=9701&type=offer,1064514,18406, 
Viessmann Vitola 200 (18 kW),1499.6, Viessmann Vitola 200 (18 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 49 Liter / Durchmesser des Abgasanschlusses: 130 mm / ...",293515,/preisvergleich/Relocate/574210950.html?categoryId=18406&pos=3&price=1499.6&productid=1064514&sid=293515&type=offer,1064514,18406, Viess­mann Vitola 200 mit 18 KW
Viessmann Vitola 200 (18 kW),1598.92, Viessmann Vitola 200 (18 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 49 Liter / Durchmesser des Abgasanschlusses: 130 mm / ...",294528,/preisvergleich/Relocate/559969139.html?categoryId=18406&pos=4&price=1598.92&productid=1064514&sid=294528&type=offer,1064514,18406, Vitola 200 18 kW mit Vi­to­tro­nic 200 KO1B und Kes­sel­tür
Viessmann Vitola 200 (18 kW),2448.0, Viessmann Vitola 200 (18 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 49 Liter / Durchmesser des Abgasanschlusses: 130 mm / ...",223861,/preisvergleich/Relocate/463226301.html?categoryId=18406&pos=5&price=2448.0&productid=1064514&sid=223861&type=offer,1064514,18406, Viess­mann Öl­kes­sel Vitola 200 18 kW Öl­hei­zung / Öl­heiz­kes­sel
Viessmann Vitola 200 (18 kW),2507.66, Viessmann Vitola 200 (18 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 49 Liter / Durchmesser des Abgasanschlusses: 130 mm / ...",294528,/preisvergleich/Relocate/597054713.html?categoryId=18406&pos=6&price=2507.66&productid=1064514&sid=294528&type=offer,1064514,18406, Vitola 200 18KW mit Bren­ner Vit­of­lam­me 200 Vi­to­tro­nic 200
"Viessmann Vitorondens 200-T (20,2 kW)",3455.99," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387844098.html?categoryId=18406&pos=1&price=3455.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, raum­luft­ab­hän­gig"
Viessmann Vitola 200 (27 kW),1354.45, Viessmann Vitola 200 (27 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 27 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 76 Liter / ...",9701,/preisvergleich/Relocate/451184119.html?categoryId=18406&pos=1&price=1354.45&productid=1238936&sid=9701&type=offer,1238936,18406, 
Viessmann Vitola 200 (18 kW),2938.0, Viessmann Vitola 200 (18 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 18 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 49 Liter / Durchmesser des Abgasanschlusses: 130 mm / ...",223861,/preisvergleich/Relocate/287712790.html?categoryId=18406&pos=7&price=2938.0&productid=1064514&sid=223861&type=offer,1064514,18406, Viess­mann Öl­hei­zung Vitola 200 18 kW Öl­heiz­kes­sel
"Viessmann Vitorondens 200-T (20,2 kW)",3476.0," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",9701,/preisvergleich/Relocate/511176785.html?categoryId=18406&pos=2&price=3476.0&productid=2835975&sid=9701&type=offer,2835975,18406, 
Viessmann Vitola 200 (27 kW),1399.9, Viessmann Vitola 200 (27 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 27 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 76 Liter / ...",294528,/preisvergleich/Relocate/559969142.html?categoryId=18406&pos=2&price=1399.9&productid=1238936&sid=294528&type=offer,1238936,18406, Vitola 200 27 kW mit Vi­to­tro­nic 100 KC2B und Kes­sel­tür
"Viessmann Vitorondens 200-T (24,6 kW)",3519.99," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387840247.html?categoryId=18406&pos=1&price=3519.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, raum­luft­ab­hän­gig"
"Viessmann Vitorondens 200-T (20,2 kW)",3539.0," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",9701,/preisvergleich/Relocate/511176755.html?categoryId=18406&pos=3&price=3539.0&productid=2835975&sid=9701&type=offer,2835975,18406, 
Viessmann Vitola 200 (27 kW),1480.0, Viessmann Vitola 200 (27 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 27 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 76 Liter / ...",9701,/preisvergleich/Relocate/536806649.html?categoryId=18406&pos=3&price=1480.0&productid=1238936&sid=9701&type=offer,1238936,18406, 
Buderus Logano G125 BE Eco-17,2142.0, Buderus Logano G125 BE Eco-17,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 17 kW / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des ...",9701,/preisvergleich/Relocate/513765152.html?categoryId=18406&pos=1&price=2142.0&productid=1083713&sid=9701&type=offer,1083713,18406, 
"Viessmann Vitorondens 200-T (24,6 kW)",3611.0," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",9701,/preisvergleich/Relocate/444524187.html?categoryId=18406&pos=2&price=3611.0&productid=2835996&sid=9701&type=offer,2835996,18406, 
"Viessmann Vitorondens 200-T (20,2 kW)",3564.99," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387843682.html?categoryId=18406&pos=4&price=3564.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, par­al­lel raum­luft­un­ab­hän­gig"
Viessmann Vitola 200 (27 kW),1565.8, Viessmann Vitola 200 (27 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 27 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 76 Liter / ...",293515,/preisvergleich/Relocate/574210261.html?categoryId=18406&pos=4&price=1565.8&productid=1238936&sid=293515&type=offer,1238936,18406, Viess­mann Vitola 200 mit 27 KW
Buderus Logano G125 Eco,1315.0, Buderus Logano G125 Eco,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel / Montageart: Standkessel / Energieträger: Erdgas, Öl / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / max. Betriebsdruck Heizwasser: 4 bar / max. ...",9701,/preisvergleich/Relocate/438870372.html?categoryId=18406&pos=1&price=1315.0&productid=2907011&sid=9701&type=offer,2907011,18406, 
Buderus Logano G125 BE Eco,2142.0, Buderus Logano G125 BE Eco,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des Abgasanschlusses: 130 mm / max. ...",9701,/preisvergleich/Relocate/513765152.html?categoryId=18406&pos=1&price=2142.0&productid=2907001&sid=9701&type=offer,2907001,18406, 
Buderus Logano G125 BE Eco-17,2142.0, Buderus Logano G125 BE Eco-17,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 17 kW / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des ...",9701,/preisvergleich/Relocate/441265494.html?categoryId=18406&pos=2&price=2142.0&productid=1083713&sid=9701&type=offer,1083713,18406, 
"Viessmann Vitorondens 200-T (24,6 kW)",3611.0," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",9701,/preisvergleich/Relocate/445626783.html?categoryId=18406&pos=3&price=3611.0&productid=2835996&sid=9701&type=offer,2835996,18406, 
"Viessmann Vitorondens 200-T (20,2 kW)",3564.99," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387843754.html?categoryId=18406&pos=5&price=3564.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, ko­axi­al raum­luft­un­ab­hän­gig senk­recht"
Viessmann Vitola 200 (27 kW),2541.87, Viessmann Vitola 200 (27 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 27 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 76 Liter / ...",294528,/preisvergleich/Relocate/559969137.html?categoryId=18406&pos=5&price=2541.87&productid=1238936&sid=294528&type=offer,1238936,18406, Öl­heiz­kes­sel mit Ge­blä­se­bren­ner 27 kW m. Vi­to­tro­nic 200 KO1B + Vit­of­la­me 200
Buderus Logano G125 Eco,1315.0, Buderus Logano G125 Eco,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel / Montageart: Standkessel / Energieträger: Erdgas, Öl / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / max. Betriebsdruck Heizwasser: 4 bar / max. ...",9701,/preisvergleich/Relocate/602463217.html?categoryId=18406&pos=2&price=1315.0&productid=2907011&sid=9701&type=offer,2907011,18406, 
Buderus Logano G125 BE Eco,2142.0, Buderus Logano G125 BE Eco,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des Abgasanschlusses: 130 mm / max. ...",9701,/preisvergleich/Relocate/441265494.html?categoryId=18406&pos=2&price=2142.0&productid=2907001&sid=9701&type=offer,2907001,18406, 
Viessmann Vitogas 200-F (29 kW),1433.0, Viessmann Vitogas 200-F (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 ...",9701,/preisvergleich/Relocate/443754871.html?categoryId=18406&pos=1&price=1433.0&productid=1321263&sid=9701&type=offer,1321263,18406, 
Buderus Logano G125 BE Eco-17,2398.48, Buderus Logano G125 BE Eco-17,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 17 kW / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des ...",12041,/preisvergleich/Relocate/525668657.html?categoryId=18406&pos=3&price=2398.48&productid=1083713&sid=12041&type=offer,1083713,18406, 
"Viessmann Vitorondens 200-T (24,6 kW)",3629.99," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387844136.html?categoryId=18406&pos=4&price=3629.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, ko­axi­al raum­luft­un­ab­hän­gig senk­recht"
"Viessmann Vitorondens 200-T (20,2 kW)",3586.99," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387844203.html?categoryId=18406&pos=6&price=3586.99&productid=2835975&sid=276812&type=offer,2835975,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 20,2 kW, ko­axi­al raum­luft­un­ab­hän­gig waa­ge­recht"
Viessmann Vitola 200 (27 kW),2628.0, Viessmann Vitola 200 (27 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 27 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 76 Liter / ...",223861,/preisvergleich/Relocate/287712240.html?categoryId=18406&pos=6&price=2628.0&productid=1238936&sid=223861&type=offer,1238936,18406, Viess­mann Öl­kes­sel Vitola 200 27 kW Öl­hei­zung / Öl­heiz­kes­sel
Buderus Logano G125 Eco,1457.62, Buderus Logano G125 Eco,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel / Montageart: Standkessel / Energieträger: Erdgas, Öl / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / max. Betriebsdruck Heizwasser: 4 bar / max. ...",12041,/preisvergleich/Relocate/255747778.html?categoryId=18406&pos=3&price=1457.62&productid=2907011&sid=12041&type=offer,2907011,18406, 
Buderus Logano G125 BE Eco,2398.48, Buderus Logano G125 BE Eco,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des Abgasanschlusses: 130 mm / max. ...",12041,/preisvergleich/Relocate/525668657.html?categoryId=18406&pos=3&price=2398.48&productid=2907001&sid=12041&type=offer,2907001,18406, 
Viessmann Vitogas 200-F (29 kW),1433.0, Viessmann Vitogas 200-F (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 ...",9701,/preisvergleich/Relocate/444045605.html?categoryId=18406&pos=2&price=1433.0&productid=1321263&sid=9701&type=offer,1321263,18406, 
Buderus Logano G125 BE Eco-17,2492.41, Buderus Logano G125 BE Eco-17,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 17 kW / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des ...",299105,/preisvergleich/Relocate/528132534.html?categoryId=18406&pos=4&price=2492.41&productid=1083713&sid=299105&type=offer,1083713,18406," Bu­de­rus Logano G125-17 BE Eco,2107M"
"Viessmann Vitorondens 200-T (24,6 kW)",3629.99," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387843534.html?categoryId=18406&pos=5&price=3629.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, par­al­lel raum­luft­un­ab­hän­gig"
"Viessmann Vitorondens 200-T (20,2 kW)",3899.0," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",12041,/preisvergleich/Relocate/469069555.html?categoryId=18406&pos=7&price=3899.0&productid=2835975&sid=12041&type=offer,2835975,18406, 
Viessmann Vitola 200 (27 kW),3118.0, Viessmann Vitola 200 (27 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 27 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 76 Liter / ...",223861,/preisvergleich/Relocate/287712491.html?categoryId=18406&pos=7&price=3118.0&productid=1238936&sid=223861&type=offer,1238936,18406, Viess­mann Öl­hei­zung Vitola 200 27 kW Öl­heiz­kes­sel
Buderus Logano G125 Eco,1536.6, Buderus Logano G125 Eco,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel / Montageart: Standkessel / Energieträger: Erdgas, Öl / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / max. Betriebsdruck Heizwasser: 4 bar / max. ...",12041,/preisvergleich/Relocate/599277786.html?categoryId=18406&pos=4&price=1536.6&productid=2907011&sid=12041&type=offer,2907011,18406, 
Buderus Logano G125 BE Eco,2492.41, Buderus Logano G125 BE Eco,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des Abgasanschlusses: 130 mm / max. ...",299105,/preisvergleich/Relocate/528132534.html?categoryId=18406&pos=4&price=2492.41&productid=2907001&sid=299105&type=offer,2907001,18406," Bu­de­rus Logano G125-17 BE Eco,2107M"
Viessmann Vitogas 200-F (29 kW),1442.28, Viessmann Vitogas 200-F (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 ...",297223,/preisvergleich/Relocate/588971761.html?categoryId=18406&pos=3&price=1442.28&productid=1321263&sid=297223&type=offer,1321263,18406, VIESS­MANN GS21330 Vi­to­gas 200-F 29 kW für Erdgas E
Buderus Logano G125 BE Eco-17,9440.0, Buderus Logano G125 BE Eco-17,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 17 kW / Energieträger: Öl, Bio-Heizöl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Durchmesser des ...",12041,/preisvergleich/Relocate/255747505.html?categoryId=18406&pos=5&price=9440.0&productid=1083713&sid=12041&type=offer,1083713,18406, 
"Viessmann Vitorondens 200-T (24,6 kW)",3649.99," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387844043.html?categoryId=18406&pos=6&price=3649.99&productid=2835996&sid=276812&type=offer,2835996,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 24,6 kW, ko­axi­al raum­luft­un­ab­hän­gig waa­ge­recht"
Viessmann Vitola 200 (22 kW),1302.95, Viessmann Vitola 200 (22 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 61 Liter / ...",9701,/preisvergleich/Relocate/558061851.html?categoryId=18406&pos=1&price=1302.95&productid=1238931&sid=9701&type=offer,1238931,18406, 
"Viessmann Vitorondens 200-T (28,9 kW)",3585.99," Viessmann Vitorondens 200-T (28,9 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 28,9 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/387840318.html?categoryId=18406&pos=1&price=3585.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 28,9 kW, raum­luft­ab­hän­gig"
"Viessmann Vitorondens 200-T (20,2 kW)",4354.0," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",254469,/preisvergleich/Relocate/557839965.html?categoryId=18406&pos=8&price=4354.0&productid=2835975&sid=254469&type=offer,2835975,18406, Viess­mann Vi­to­ron­dens 200 T 20kw Öl Brenn­wert Kessel Set­BR2A228 keine Heiz­ther­me
